"Deeplink";"Produkt-Titel";"Produktbeschreibung";"Produktbeschreibung lang";"Preis (Brutto)";"Preis (Netto)";"Währung";"europäische Artikelnummer EAN";"Anbieter Artikelnummer AAN";"Hersteller";"Hersteller Artikelnummer HAN";"Produktbild-URL";"Vorschaubild-URL";"Produktkategorie";"Versandkosten Allgemein";"Versandkosten Vorkasse";"Versandkosten Nachnahme";"Versandkosten Kreditkarte";"Versandkosten Lastschrift";"Versandkosten Rechnung";"Versandkosten PayPal";"Versandkosten Sofortüberweisung";"Lieferzeit/Verfügbarkeit";"base_price";"unit_pricing_base_measure";"unit_pricing_measure";"ext_Grundpreis";"ext_Inhalt"
"https://t.adcell.com/p/click?promoId=162466&slotId=101178&param0=https%3A%2F%2Fwww.vinocentral.de%2Fseckinger-riesling-1-tal-bio%3Fnumber%3D8247021";"Seckinger Riesling 1 Tal Bio 2020";"Neu eingetroffen. Beschreibung folgt.";"";"35,00";"";"";"4260590575067";"8247021";"Seckinger";"";"https://images.vinocentral.de/media/image/45/00/89/bild_seckinger_riesling_1_tal_bio_2020_1280x1280.jpg";"";"Weine>Weißweine";"6,90";"6,90";"";"";"";"";"";"";"1-2 Werktage";"";"";"";"1 l = 46,67";"0.75 l"
"https://t.adcell.com/p/click?promoId=162466&slotId=101178&param0=https%3A%2F%2Fwww.vinocentral.de%2Fseckinger-riesling-oelberg-bio-2020%3Fnumber%3D8247022";"Seckinger Riesling Ölberg Bio 2020";"Neu eingetroffen Beschreibung folgt";"";"40,00";"";"";"";"8247022";"Seckinger";"";"https://images.vinocentral.de/media/image/fa/7a/bb/bild_seckinger_riesling_oelberg_bio_2020_1280x1280.jpg";"";"Weine>Weißweine";"6,90";"6,90";"";"";"";"";"";"";"1-2 Werktage";"";"";"";"1 l = 53,33";"0.75 l"
"https://t.adcell.com/p/click?promoId=162466&slotId=101178&param0=https%3A%2F%2Fwww.vinocentral.de%2Fantonelli-montefalco-rosso-bio-2019-0-375l%3Fnumber%3D8850016";"Antonelli Montefalco Rosso Bio 2019 0,375l";"Neu eingetroffen. Aktuelle Beschreibung folgt. Verkostungsnotiz des Jahrgangs 2017: Wein?Plu s Be...";"";"7,90";"";"";"";"8850016";"Antonelli";"";"https://images.vinocentral.de/media/image/73/7d/6a/bild_antonelli_montefalco_rosso_2019_0_375l_1280x1280.jpg";"";"Weine>Rotweine";"6,90";"6,90";"";"";"";"";"";"";"1-2 Werktage";"";"";"";"1 l = 21,07";"0.375 l"
"https://t.adcell.com/p/click?promoId=162466&slotId=101178&param0=https%3A%2F%2Fwww.vinocentral.de%2Fweingut-eymann-cuvee-no-317-extra-brut-bio%3Fnumber%3D8789754";"Weingut Eymann Cuvée No. 317 extra brut Bio";"Neu eingetroffen. Beschreibung folgt.  ";"";"17,90";"";"";"4021798704082";"8789754";"Weingut Eymann";"73";"https://images.vinocentral.de/media/image/ea/c0/34/bild_weingut_eymann_cuvee_no_317_extra_brut_1280x1280.jpg";"";"Weine>Spumante & Co.";"6,90";"6,90";"";"";"";"";"";"";"1-2 Werktage";"";"";"";"1 l = 23,87";"0.75 l"
"https://t.adcell.com/p/click?promoId=162466&slotId=101178&param0=https%3A%2F%2Fwww.vinocentral.de%2Fcomincioli-terrae-i-denocciolati-500ml-2021%3Fnumber%3D4018905";"Gianfranco Comincioli The One Olivenöl Extra Vergine i denocciolati 2021 500ml";"Mittelfruchtig, milde Schärfe, entsteint gepresst Nach einem Total Ausfall der Oliven Ernte 2021 ...";"";"45,90";"";"";"";"4018905";"Gianfranco Comincioli";"";"";"";"Weine>Olivenöl";"6,90";"6,90";"";"";"";"";"";"";"1-2 Werktage";"";"";"";"1 l = 91,80";"0.5 l"
"https://t.adcell.com/p/click?promoId=162466&slotId=101178&param0=https%3A%2F%2Fwww.vinocentral.de%2Fdomaine-des-roches-neuves-l-insolite-2019%3Fnumber%3D8292009";"Domaine des Roches Neuves L'Insolite Saumur Blanc 2019";"Verkostungsnotiz des Jahrgangs 2015: ?L?Insolite? bedeutet ?das Ungewöhnliche? ? und in der Tat w...";"";"27,90";"";"";"";"8292009";"Domaine des Roches Neuves";"";"https://images.vinocentral.de/media/image/ab/1a/1b/bild_domaine_des_roches_neuves_l_insolite_2019_1280x1280.jpg";"";"Weine>Weißweine";"6,90";"6,90";"";"";"";"";"";"";"1-2 Werktage";"";"";"";"1 l = 37,20";"0.75 l"
"https://t.adcell.com/p/click?promoId=162466&slotId=101178&param0=https%3A%2F%2Fwww.vinocentral.de%2Fdomaine-des-roches-neuves-lechelier-blanc-2019%3Fnumber%3D8292010";"Domaine des Roches Neuves L'Echelier Saumur Blanc Bio 2019";"Neu eingetroffen. Beschreibung folgt.";"";"56,00";"";"";"";"8292010";"Domaine des Roches Neuves";"";"https://images.vinocentral.de/media/image/68/fb/b3/bild_domaine_des_roches_neuves_lechelier_saumur_blanc_2019_1280x1280.jpg";"";"Weine>Weißweine";"6,90";"6,90";"";"";"";"";"";"";"1-2 Werktage";"";"";"";"1 l = 74,67";"0.75 l"
"https://t.adcell.com/p/click?promoId=162466&slotId=101178&param0=https%3A%2F%2Fwww.vinocentral.de%2Froches-neuves-terres-chaudes-saumur-champigny-2019%3Fnumber%3D8292011";"Domaine des Roches Neuves Terres Chaudes Saumur Champigny Bio 2019";"Neu eingetroffen. Beschreibung folgt.";"";"28,50";"";"";"";"8292011";"Domaine des Roches Neuves";"";"https://images.vinocentral.de/media/image/d9/f3/df/bild_roches_neuves_terres_chaudes_saumur_champigny_bio_2019_1280x1280.jpg";"";"Weine>Rotweine";"6,90";"6,90";"";"";"";"";"";"";"1-2 Werktage";"";"";"";"1 l = 38,00";"0.75 l"
"https://t.adcell.com/p/click?promoId=162466&slotId=101178&param0=https%3A%2F%2Fwww.vinocentral.de%2Froches-neuves-marginale-saumur-champigny-2019%3Fnumber%3D8292012";"Domaine des Roches Neuves La Marginale Saumur Champigny 2019";"Neu eingetroffen. Beschreibung folgt.";"";"39,90";"";"";"";"8292012";"Domaine des Roches Neuves";"";"https://images.vinocentral.de/media/image/fd/71/05/bild_domaine_roches_neuves_marginale_saumur_champigny_2019_1280x1280.jpg";"";"Weine>Rotweine";"6,90";"6,90";"";"";"";"";"";"";"1-2 Werktage";"";"";"";"1 l = 53,20";"0.75 l"
"https://t.adcell.com/p/click?promoId=162466&slotId=101178&param0=https%3A%2F%2Fwww.vinocentral.de%2Fdomaine-roches-neuves-roches-saumur-champigny-2019%3Fnumber%3D8292013";"Domaine des Roches Neuves Les Roches Saumur Champigny 2019";"Neu eingetroffen. Aktuelle Beschreibung folgt. Verkostungsnotiz des Jahrgangs 2015: Weine aus der...";"";"17,50";"";"";"";"8292013";"Domaine des Roches Neuves";"630 490 17";"https://images.vinocentral.de/media/image/cc/c2/70/bild_domaine_roches_neuves_roches_saumur_champigny_bio_2019_1280x1280.jpg";"";"Weine>Rotweine";"6,90";"6,90";"";"";"";"";"";"";"1-2 Werktage";"";"";"";"1 l = 23,33";"0.75 l"
"https://t.adcell.com/p/click?promoId=162466&slotId=101178&param0=https%3A%2F%2Fwww.vinocentral.de%2Froches-neuves-memoires-saumur-champigny-2019%3Fnumber%3D8292015";"Domaine des Roches Neuves Les Memoires Saumur Champigny Bio 2019";"Neu eingetroffen. Beschreibung folgt.";"";"46,50";"";"";"";"8292015";"Domaine des Roches Neuves";"";"https://images.vinocentral.de/media/image/e7/20/e8/bild_domaine_roches_neuves_memoires_saumur_champigny_2019_1280x1280.jpg";"";"Weine>Rotweine";"6,90";"6,90";"";"";"";"";"";"";"1-2 Werktage";"";"";"";"1 l = 62,00";"0.75 l"
"https://t.adcell.com/p/click?promoId=162466&slotId=101178&param0=https%3A%2F%2Fwww.vinocentral.de%2Fjonathan-didier-pabiot-aubaine-pouilly-fume%3Fnumber%3D8326000";"Domaine Jonathan Didier Pabiot Aubaine Pouilly Fumé 2019";"?Aubaine? bedeutet ?Glücksfall?. Jonathan Pabiot bezieht sich damit auf das außergewöhnliche Terr...";"";"31,50";"";"";"";"8326000";"Domaine Jonathan Didier Pabiot ";"";"https://images.vinocentral.de/media/image/65/8c/44/bild_domaine_jonathan_didier_pabiot_aubaine_pouilly_fume_2019_1280x1280.jpg";"";"Weine>Weißweine";"6,90";"6,90";"";"";"";"";"";"";"1-2 Werktage";"";"";"";"1 l = 42,00";"0.75 l"
"https://t.adcell.com/p/click?promoId=162466&slotId=101178&param0=https%3A%2F%2Fwww.vinocentral.de%2Fjonathan-didier-pabiot-pouilly-fum-eurythmie-2017%3Fnumber%3D8326001";"Domaine Jonathan Didier Pabiot Pouilly Fumé Eurythmie Bio 2017";"Neben ?Sancerre? zählt die Appellation ?Pouilly Fumé? wohl zu den berühmtesten an der nord-östlic...";"";"48,90";"";"";"";"8326001";"Domaine Jonathan Didier Pabiot ";"663 404 16";"https://images.vinocentral.de/media/image/64/f5/28/bild_jonathan_didier_pabiot_pouilly_fum_eurythmie_bio_2017_1280x1280.jpg";"";"Weine>Weißweine";"6,90";"6,90";"";"";"";"";"";"";"1-2 Werktage";"";"";"";"1 l = 65,20";"0.75 l"
"https://t.adcell.com/p/click?promoId=162466&slotId=101178&param0=https%3A%2F%2Fwww.vinocentral.de%2Fjonathan-didier-pabiot-chasselas-pouilly-sur-loire-bio%3Fnumber%3D8326002";"Domaine Jonathan Didier Pabiot Chasselas Pouilly-sur-Loire Bio 2021";"Der Chasselas ist eine der ältesten bekannten Rebsorten überhaupt. Sie findet sich heute zwar noc...";"";"24,00";"";"";"";"8326002";"Domaine Jonathan Didier Pabiot ";"";"https://images.vinocentral.de/media/image/00/11/00/bild_domaine_jonathan_didier_pabiot_chasselas_pouilly_sur_loire_2021_1280x1280.jpg";"";"Weine>Weißweine";"6,90";"6,90";"";"";"";"";"";"";"1-2 Werktage";"";"";"";"1 l = 32,00";"0.75 l"
"https://t.adcell.com/p/click?promoId=162466&slotId=101178&param0=https%3A%2F%2Fwww.vinocentral.de%2Fmarc-kreydenweiss-lune-a-boire-blanc%3Fnumber%3D8857015";"Marc Kreydenweiss Lune a boire Blanc Bio";"Hinter Lune à boire steckt die Basislinie von Domaine Marc Kreydenweiss im Elsass. Bei der weißen...";"";"12,90";"";"";"";"8857015";"Marc Kreydenweiss";"";"https://images.vinocentral.de/media/image/19/c0/f4/bild_marc_kreydenweiss_lune_a_boire_blanc_1280x1280.jpg";"";"Weine>Weißweine";"6,90";"6,90";"";"";"";"";"";"";"1-2 Werktage";"";"";"";"1 l = 17,20";"0.75 l"
"https://t.adcell.com/p/click?promoId=162466&slotId=101178&param0=https%3A%2F%2Fwww.vinocentral.de%2Fmarc-kreydenweiss-kritt-gewurztraminer%3Fnumber%3D8857016";"Marc Kreydenweiss Kritt Gewurztraminer Bio 2018";"Endlich haben wir ihn gefunden - einen typischen Gewürztraminer aus dem Elsass, der nicht nur dur...";"";"22,00";"";"";"";"8857016";"Marc Kreydenweiss";"";"https://images.vinocentral.de/media/image/e0/54/be/bild_marc_kreydenweiss_kritt_gewurztraminer_2018_1280x1280.jpg";"";"Weine>Weißweine";"6,90";"6,90";"";"";"";"";"";"";"1-2 Werktage";"";"";"";"1 l = 29,33";"0.75 l"
"https://t.adcell.com/p/click?promoId=162466&slotId=101178&param0=https%3A%2F%2Fwww.vinocentral.de%2Fweingut-leiner-spaetburgunder-kalkboden%3Fnumber%3D8750029";"Weingut Leiner Spätburgunder KALK.BODEN Bio 2020";"In der Qualitätshierarchie ist dieser Spätburgunder Kalkboden 2020 von Weingut Jürgen Leiner aus ...";"";"19,00";"";"";"4260090051856";"8750029";"Weingut Leiner";"4060";"https://images.vinocentral.de/media/image/bb/93/c0/bild_weingut_leiner_spaetburgunder_kalk_boden_2020_1280x1280.jpg";"";"Weine>Rotweine";"6,90";"6,90";"";"";"";"";"";"";"1-2 Werktage";"";"";"";"1 l = 25,33";"0.75 l"
"https://t.adcell.com/p/click?promoId=162466&slotId=101178&param0=https%3A%2F%2Fwww.vinocentral.de%2F3er-paket-punky-in-pink-ros-mal-anders%3Fnumber%3DST8000053";"3er-Weinpaket Punky in Pink zum vinocentral-Livestream 3 Gläser: Rosé mal anders";"Sonne beflügelt den Rosé-Genuss. Wenn die Farbe im Glas leuchtet, macht der Wein einfach doppelt ...";"";"40,40";"";"";"";"ST8000053";"Livestream Pakete";"";"https://images.vinocentral.de/media/image/44/35/87/PinkyG80EIvJF5o3dk_1280x1280.jpg";"";"Weine>Spumante & Co.";"6,90";"6,90";"";"";"";"";"";"";"1-2 Werktage";"";"";"";"1 l = 17,96";"2.25 l"
"https://t.adcell.com/p/click?promoId=162466&slotId=101178&param0=https%3A%2F%2Fwww.vinocentral.de%2F3er-paket-underdogs-mit-biss-progressive-weine%3Fnumber%3DST8000054";"3er-Weinpaket Underdogs mit Biss zum vinocentral-Livestream 3 Gläser: Progressive Weine";"Mit dem Wein ist es ein bisschen wie im Filmgeschäft: Da gibt es die ganz Großen, die allgegenwär...";"";"43,10";"";"";"";"ST8000054";"Livestream Pakete";"";"https://images.vinocentral.de/media/image/1b/7f/70/mit_bissjs6kHATPBSLhG_1280x1280.jpg";"";"Weine>Weißweine";"6,90";"6,90";"";"";"";"";"";"";"1-2 Werktage";"";"";"";"1 l = 19,16";"2.25 l"
"https://t.adcell.com/p/click?promoId=162466&slotId=101178&param0=https%3A%2F%2Fwww.vinocentral.de%2Fpaket-dwi-onlineseminar-weinentdeckerwissen-sekt%3Fnumber%3DST8000055";"Sektpaket zum DWI-OnlineSeminar WeinEntdeckerWissen Sekt ? Prickelnde Stars";"Winzersekt ist in aller Munde. Und das in doppelter Hinsicht. Bildlich, da zurzeit überall in Wei...";"";"66,90";"";"";"";"ST8000055";"Livestream Pakete";"";"https://images.vinocentral.de/media/image/85/59/75/dwi_sekt_1280x1280.jpg";"";"Weine>Spumante & Co.";"6,90";"6,90";"";"";"";"";"";"";"1-2 Werktage";"";"";"";"1 l = 29,73";"2.25 l"
"https://t.adcell.com/p/click?promoId=162466&slotId=101178&param0=https%3A%2F%2Fwww.vinocentral.de%2Fweingut-rings-sand-und-kiesel-2018%3Fnumber%3D8903038";"Weingut Rings Sand & Kiesel Bio 2018";"Neu eingetroffen. Beschreibung folgt.";"";"15,00";"";"";"4260171333383";"8903038";"Weingut Rings";"3818";"https://images.vinocentral.de/media/image/2e/27/8c/bild_weingut_rings_sand_kiesel_2018_1280x1280.jpg";"";"Weine>Rotweine";"6,90";"6,90";"";"";"";"";"";"";"1-2 Werktage";"";"";"";"1 l = 20,00";"0.75 l"
"https://t.adcell.com/p/click?promoId=162466&slotId=101178&param0=https%3A%2F%2Fwww.vinocentral.de%2Fweingut-leiner-fusion-free-mit-wiesenkraeutern%3Fnumber%3D8750030";"Weingut Leiner Fusion Free mit Wiesenkräutern";"Frischer, süffiger alkoholfreier Traubensecco aus der Pfalz. Hier gepaart mit Wildkräutern. Ideal...";"";"8,00";"";"";"";"8750030";"Weingut Leiner";"2050";"https://images.vinocentral.de/media/image/7f/80/d1/bild_weingut_leiner_fusion_free_mit_wiesenkraeutern_1280x1280.jpg";"";"Weine>Spumante & Co.";"6,90";"6,90";"";"";"";"";"";"";"1-2 Werktage";"";"";"";"1 l = 10,67";"0.75 l"
"https://t.adcell.com/p/click?promoId=162466&slotId=101178&param0=https%3A%2F%2Fwww.vinocentral.de%2Fvon-winning-riesling-pechstein-gg-magnum%3Fnumber%3D8844027";"Von Winning Riesling Pechstein GG 2020 Magnum";"Nur noch wenige Flaschen verfügbar.";"";"129,00";"";"";"";"8844027";"Von Winning";"";"https://images.vinocentral.de/media/image/1b/6e/cb/bild_von_winning_riesling_pechstein_gg_2020_magnum_1280x1280.jpg";"";"Weine>Weißweine";"0,00";"0,00";"";"";"";"";"";"";"1-2 Werktage";"";"";"";"1 l = 86,00";"1.5 l"
"https://t.adcell.com/p/click?promoId=162466&slotId=101178&param0=https%3A%2F%2Fwww.vinocentral.de%2Fweingut-bastian-beny-pet-nat%3Fnumber%3D870327000";"Weingut Bastian Beny Pet Nat 2021";"Neu eingetroffen. Beschreibung folgt.";"";"12,50";"";"";"";"870327000";"Weingut Bastian Beny";"1618";"https://images.vinocentral.de/media/image/g0/2d/82/bild_weingut_bastian_beny_pet_nat_2021_1280x1280.jpg";"";"Weine>Spumante & Co.";"6,90";"6,90";"";"";"";"";"";"";"1-2 Werktage";"";"";"";"1 l = 16,67";"0.75 l"
"https://t.adcell.com/p/click?promoId=162466&slotId=101178&param0=https%3A%2F%2Fwww.vinocentral.de%2Fweingut-bastian-beny-pet-nat-magnum%3Fnumber%3D870327001";"Weingut Bastian Beny Pet Nat 2021 Magnum";"Nur noch wenige Flaschen verfügbar.";"";"30,60";"";"";"";"870327001";"Weingut Bastian Beny";"1618";"https://images.vinocentral.de/media/image/cb/fd/3a/bild_weingut_bastian_beny_pet_nat_2021_magnum_1280x1280.jpg";"";"Weine>Spumante & Co.";"6,90";"6,90";"";"";"";"";"";"";"1-2 Werktage";"";"";"";"1 l = 40,80";"0.75 l"
"https://t.adcell.com/p/click?promoId=162466&slotId=101178&param0=https%3A%2F%2Fwww.vinocentral.de%2Fweingut-bastian-beny-freigeist-cuvee-weiss%3Fnumber%3D870327002";"Weingut Bastian Beny Freigeist Cuvée weiß 2020";"Neu eingetroffen. Beschreibung folgt.";"";"12,50";"";"";"";"870327002";"Weingut Bastian Beny";"1618";"https://images.vinocentral.de/media/image/4d/ee/3c/bild_weingut_bastian_beny_freigeist_cuvee_weiss_2020_1280x1280.jpg";"";"Weine>Weißweine";"6,90";"6,90";"";"";"";"";"";"";"1-2 Werktage";"";"";"";"1 l = 16,67";"0.75 l"
"https://t.adcell.com/p/click?promoId=162466&slotId=101178&param0=https%3A%2F%2Fwww.vinocentral.de%2Fweingut-bastian-beny-freigeist-cuvee-weiss-magnum%3Fnumber%3D870327003";"Weingut Bastian Beny Freigeist Cuvée weiß 2020 Magnum";"Nur noch wenige Flaschen verfügbar.";"";"31,00";"";"";"";"870327003";"Weingut Bastian Beny";"1618";"https://images.vinocentral.de/media/image/52/74/d7/bild_weingut_bastian_beny_freigeist_cuvee_weiss_2020_magnum_1280x1280.jpg";"";"Weine>Weißweine";"6,90";"6,90";"";"";"";"";"";"";"1-2 Werktage";"";"";"";"1 l = 41,33";"0.75 l"
"https://t.adcell.com/p/click?promoId=162466&slotId=101178&param0=https%3A%2F%2Fwww.vinocentral.de%2Fweingut-bastian-beny-blanc-de-blanc-brut-nature%3Fnumber%3D870327004";"Weingut Bastian Beny Blanc de Blanc Brut Nature 2019";"Neu eingetroffen. Beschreibung folgt.";"";"25,00";"";"";"";"870327004";"Weingut Bastian Beny";"1618";"https://images.vinocentral.de/media/image/c9/4b/3e/bild_weingut_bastian_beny_blanc_de_blanc_brut_nature_2019_1280x1280.jpg";"";"Weine>Spumante & Co.";"6,90";"6,90";"";"";"";"";"";"";"5 Tage";"";"";"";"1 l = 33,33";"0.75 l"
"https://t.adcell.com/p/click?promoId=162466&slotId=101178&param0=https%3A%2F%2Fwww.vinocentral.de%2Fvon-winning-riesling-kirchenstueck-gg-2019%3Fnumber%3D8844026";"Von Winning Riesling Kirchenstück GG 2019";"Nur noch wenige Flaschen verfügbar.";"";"80,00";"";"";"4050746282013";"8844026";"Von Winning";"w217";"https://images.vinocentral.de/media/image/3b/aa/11/bild_von_winning_riesling_kirchenstueck_gg_2019_1280x1280.jpg";"";"Weine>Weißweine";"6,90";"6,90";"";"";"";"";"";"";"1-2 Werktage";"";"";"";"1 l = 106,67";"0.75 l"
"https://t.adcell.com/p/click?promoId=162466&slotId=101178&param0=https%3A%2F%2Fwww.vinocentral.de%2Fbastian-beny-blanc-de-blanc-brut-nature-magnum%3Fnumber%3D870327005";"Weingut Bastian Beny Blanc de Blanc Brut Nature 2019 Magnum";"Nur noch wenige Flaschen verfügbar.";"";"60,50";"";"";"";"870327005";"Weingut Bastian Beny";"1618";"https://images.vinocentral.de/media/image/83/48/62/bild_weingut_bastian_beny_blanc_de_blanc_brut_nature_2019_magnum_1280x1280.jpg";"";"Weine>Spumante & Co.";"6,90";"6,90";"";"";"";"";"";"";"5 Tage";"";"";"";"1 l = 80,67";"0.75 l"
"https://t.adcell.com/p/click?promoId=162466&slotId=101178&param0=https%3A%2F%2Fwww.vinocentral.de%2Fnegro-angelo-e-figli-onorata-langhe-favorita%3Fnumber%3D8002609";"Negro Angelo e Figli Onorata Langhe Favorita 2021";"Neu eingetroffen. Beschreibung folgt.";"";"9,90";"";"";"8022806003001";"8002609";"Negro Angelo e Figli";"";"https://images.vinocentral.de/media/image/33/4b/32/bild_negro_angelo_e_figli_onorata_langhe_favorita_2021_1280x1280.jpg";"";"Weine>Weißweine";"6,90";"6,90";"";"";"";"";"";"";"1-2 Werktage";"";"";"";"1 l = 13,20";"0.75 l"
"https://t.adcell.com/p/click?promoId=162466&slotId=101178&param0=https%3A%2F%2Fwww.vinocentral.de%2Fnegro-angelo-e-figli-prima-rosa-vino-rosato%3Fnumber%3D8002610";"Negro Angelo e Figli Prima Rosa Vino Rosato 2021";"Neu eingetroffen. Beschreibung folgt.";"";"9,90";"";"";"";"8002610";"Negro Angelo e Figli";"";"https://images.vinocentral.de/media/image/e2/3d/6a/bild_negro_angelo_eigli_prima_rosa_vino_rosato_2021_1280x1280.jpg";"";"Weine>Roséweine";"6,90";"6,90";"";"";"";"";"";"";"1-2 Werktage";"";"";"";"1 l = 13,20";"0.75 l"
"https://t.adcell.com/p/click?promoId=162466&slotId=101178&param0=https%3A%2F%2Fwww.vinocentral.de%2Fvon-winning-riesling-ungeheuer-gg-magnum%3Fnumber%3D8844028";"Von Winning Riesling Ungeheuer GG 2020 Magnum";"Nur noch wenige Flaschen verfügbar.";"";"84,00";"";"";"";"8844028";"Von Winning";"";"https://images.vinocentral.de/media/image/e4/55/5d/bild_von_winning_riesling_ungeheuer_gg_2020_magnum_1280x1280.jpg";"";"Weine>Weißweine";"6,90";"6,90";"";"";"";"";"";"";"1-2 Werktage";"";"";"";"1 l = 56,00";"1.5 l"
"https://t.adcell.com/p/click?promoId=162466&slotId=101178&param0=https%3A%2F%2Fwww.vinocentral.de%2Fvon-winning-riesling-jesuitengarten-gg-magnum%3Fnumber%3D8844029";"Von Winning Riesling Jesuitengarten GG 2020 Magnum";"Nur noch wenige Flaschen verfügbar.";"";"129,00";"";"";"4050746572138";"8844029";"Von Winning";"";"https://images.vinocentral.de/media/image/0d/b0/0b/bild_von_winning_riesling_jesuitengarten_gg_2020_magnum_1280x1280.jpg";"";"Weine>Weißweine";"0,00";"0,00";"";"";"";"";"";"";"1-2 Werktage";"";"";"";"1 l = 86,00";"1.5 l"
"https://t.adcell.com/p/click?promoId=162466&slotId=101178&param0=https%3A%2F%2Fwww.vinocentral.de%2Fweingut-leiner-weisser-burgunder-kalkboden%3Fnumber%3D8750031";"Weingut Leiner Weißer Burgunder Kalkbruch Bio 2019";"Neu eingetroffen. Beschreibung folgt.";"";"17,00";"";"";"";"8750031";"Weingut Leiner";"";"https://images.vinocentral.de/media/image/6e/d8/73/bild_weingut_leiner_weisser_burgunder_lehmboden_2020_1280x1280.jpg";"";"Weine>Weißweine";"6,90";"6,90";"";"";"";"";"";"";"5 Tage";"";"";"";"1 l = 22,67";"0.75 l"
"https://t.adcell.com/p/click?promoId=162466&slotId=101178&param0=https%3A%2F%2Fwww.vinocentral.de%2Fweinreich-rose%3Fnumber%3D8870018";"Weinreich Rosé Bio 2021";"Neu eingetroffen. Beschreibung folgt.";"";"6,90";"";"";"4260215650087";"8870018";"Weinreich ";"";"https://images.vinocentral.de/media/image/36/b0/8a/bild_weinreich_rose_2021_1280x1280.jpg";"";"Weine>Roséweine";"6,90";"6,90";"";"";"";"";"";"";"1-2 Werktage";"";"";"";"1 l = 9,20";"0.75 l"
"https://t.adcell.com/p/click?promoId=162466&slotId=101178&param0=https%3A%2F%2Fwww.vinocentral.de%2Fsekthaus-raumland-pinot-blanc-de-noir-reserve%3Fnumber%3D8821019";"Sekthaus Raumland Pinot Blanc de Noir Réserve 2013";"Nur noch wenige Flaschen verfügbar.";"";"36,00";"";"";"4260161640064";"8821019";"Sekthaus Raumland";"61435";"https://images.vinocentral.de/media/image/f5/97/fd/bild_sekthaus_raumland_pinot_blanc_de_noir_reserve_2013_1280x1280.jpg";"";"Weine>Spumante & Co.";"6,90";"6,90";"";"";"";"";"";"";"1-2 Werktage";"";"";"";"1 l = 48,00";"0.75 l"
"https://t.adcell.com/p/click?promoId=162466&slotId=101178&param0=https%3A%2F%2Fwww.vinocentral.de%2F3er-weinpaket-gute-laune-macher%3Fnumber%3DST8000056";"3er-Weinpaket Gute Laune Macher zum vinocentral-Livestream 3 Glaeser Lambrusco";"Der Mai steht vor der Tür ? und mit ihm die Grillsaison. Endlich wieder im Freien sitzen, Freund*...";"";"38,00";"";"";"";"ST8000056";"Livestream Pakete";"";"https://images.vinocentral.de/media/image/79/03/7e/lambrusco_2022_1280x1280.jpg";"";"Weine>Spumante & Co.";"6,90";"6,90";"";"";"";"";"";"";"1-2 Werktage";"";"";"";"1 l = 16,89";"2.25 l"
"https://t.adcell.com/p/click?promoId=162466&slotId=101178&param0=https%3A%2F%2Fwww.vinocentral.de%2Fjacquesson-extra-brut-n739-degorgement-tardif-%3Fnumber%3D8964048";"Jacquesson Champagne Extra-Brut Cuvée N°740 Dégorgement Tardiff";"DT steht für ?Dégorgement Tardif?, zu Deutsch: Spätes Degorgement. Und es ist eine besondere Spez...";"";"110,00";"";"";"";"8964048";"Jacquesson";"";"https://images.vinocentral.de/media/image/ba/ce/aa/bild_champange_jacquesson_champange_extra_brut_cuvee_n739_degorgement_tardif_1280x1280.jpg";"";"Weine>Spumante & Co.";"0,00";"0,00";"";"";"";"";"";"";"5 Tage";"";"";"";"1 l = 146,67";"0.75 l"
"https://t.adcell.com/p/click?promoId=162466&slotId=101178&param0=https%3A%2F%2Fwww.vinocentral.de%2Fweingut-stefan-meyer-riesling-buntsandstein-bio%3Fnumber%3D8329000";"Weingut Stefan Meyer Riesling Buntsandstein Bio 2021";"Bei seinen Gutsweinen setzt Stefan Meyer darauf, neben der Rebsortentypizität den jeweiligen Bode...";"";"7,90";"";"";"4260233781039";"8329000";"Weingut Stefan Meyer";"21-54";"https://images.vinocentral.de/media/image/f4/10/ea/bild_weingut_stefan_meyer_riesling_buntsandstein_bio_2021_1280x1280.jpg";"";"Weine>Weißweine";"6,90";"6,90";"";"";"";"";"";"";"1-2 Werktage";"";"";"";"1 l = 10,53";"0.75 l"
"https://t.adcell.com/p/click?promoId=162466&slotId=101178&param0=https%3A%2F%2Fwww.vinocentral.de%2Fweingut-stefan-meyer-weisser-burgunder-loess-bio%3Fnumber%3D8329001";"Weingut Stefan Meyer Weißer Burgunder Löss Bio 2021";"Die Weine mit dem Namen des Bodentyps auf dem Etikett stellen bei Weingut Stefan Meyer die Gutswe...";"";"7,90";"";"";"4260233781169";"8329001";"Weingut Stefan Meyer";"21-56";"https://images.vinocentral.de/media/image/df/0d/b9/bild_weingut_stefan_meyer_weisser_burgunder_loess_bio_2021_1280x1280.jpg";"";"Weine>Weißweine";"6,90";"6,90";"";"";"";"";"";"";"1-2 Werktage";"";"";"";"1 l = 10,53";"0.75 l"
